ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Annotation
Tubatulabel-78_throw-1,,Tubatulabel,78_throw,apalak,apalak,,,Miller1984,78_throw-6,false,,,
Tubatulabel-78_throw-2,,Tubatulabel,78_throw,palak,palak,,,Miller1984,78_throw-6,false,,,
Tubatulabel-79_give-1,,Tubatulabel,79_give,maha-,maha-,,,Miller1984,79_give-3,false,,,
Tubatulabel-79_give-2,,Tubatulabel,79_give,amha,amha,,,Miller1984,,false,,,
Tubatulabel-80_say-1,,Tubatulabel,80_say,piŋgɨ,piŋgɨ,,,Hale1964,80_say-8,false,,,
Tubatulabel-81_sing-1,,Tubatulabel,81_sing,aayaan-,aayaan-,,,Miller1984,81_sing-13,false,,,
Tubatulabel-82_sun-1,,Tubatulabel,82_sun,taa-l,taa-l,,,Miller1984,82_sun-5,false,,,
Tubatulabel-83_moon-1,,Tubatulabel,83_moon,mɨɨyabiš-t,mɨɨyabiš-t,,,Miller1984,83_moon-1,false,,,
Tubatulabel-84_star-1,,Tubatulabel,84_star,šuu-l,šuu-l,,,Miller1984,84_star-3,false,,,
Tubatulabel-85_sky-1,,Tubatulabel,85_sky,tookoombahl,tookoombahl,,,Merriam1850,85_sky-1,false,,,
Tubatulabel-86_water-1,,Tubatulabel,86_water,paa-l,paa-l,,,Miller1984,86_water-1,false,,,
Tubatulabel-87_wind-1,,Tubatulabel,87_wind,xkahwal,xkahwal,,,Merriam1850,87_wind-1,false,,,
Tubatulabel-88_rain-1,,Tubatulabel,88_rain,taŋ,taŋ,,,Miller1984,88_rain-15,false,,,
Tubatulabel-88_rain-2,,Tubatulabel,88_rain,andaŋ,andaŋ,,,Miller1984,88_rain-6,false,,,
Tubatulabel-89_snow-1,,Tubatulabel,89_snow,nɨbaʔ-ɨt,nɨbaʔ-ɨt,,,Miller1984,89_snow-1,false,,,=verb
Tubatulabel-89_snow-2,,Tubatulabel,89_snow,ɨnɨbaʔ,ɨnɨbaʔ,,,Miller1984,89_snow-1,false,,,=verb
Tubatulabel-89_snow-3,,Tubatulabel,89_snow,nŭpahl,nŭpahl,,,Merriam1850,,false,,,= noun
Tubatulabel-90_stonerock-1,,Tubatulabel,90_stonerock,tɨn-t,tɨn-t,,,Hale1964,90_stonerock-1,false,,,
Tubatulabel-91_sand-1,,Tubatulabel,91_sand,šihpi-t,šihpi-t,,,Miller1984,91_sand-1,false,,,
Tubatulabel-92_earth-1,,Tubatulabel,92_earth,šuwaa-l,šuwaa-l,,,Miller1984,,true,,,"=earth, year (#107), JHH: Loan from Sierra Miwok"
Tubatulabel-93_salt-1,,Tubatulabel,93_salt,oonahl,oonahl,,,Merriam1850,93_salt-1,false,,,
Tubatulabel-94_cloud-1,,Tubatulabel,94_cloud,paašuumis-t,paašuumis-t,,,Miller1984,94_cloud-10,false,,,
Tubatulabel-95_smoke-1,,Tubatulabel,95_smoke,uuiya,uuiya,,,Hale1964,95_smoke-8,false,,,JHH: Not (1); root is uuy-
Tubatulabel-96_fire-1,,Tubatulabel,96_fire,ku-t,ku-t,,,Miller1984,96_fire-2,false,,,
Tubatulabel-97_ash-1,,Tubatulabel,97_ash,tongul,tongul,,,Merriam1850,97_ash-3,false,,,
Tubatulabel-98_burn-1,,Tubatulabel,98_burn,cama,cama,,,Miller1984,98_burn-8,false,,,
Tubatulabel-98_burn-2,,Tubatulabel,98_burn,anʒama,anʒama,,,Miller1984,98_burn-8,false,,,
Tubatulabel-99_pathroad-1,,Tubatulabel,99_pathroad,poh-t,poh-t,,,Miller1984,99_pathroad-1,false,,,
Tubatulabel-100_mountain-1,,Tubatulabel,100_mountain,muwaa-l,muwaa-l,,,Miller1984,100_mountain-4,false,,,
Tubatulabel-101_red-1,,Tubatulabel,101_red,melʔmel,melʔmel,,,Miller1984,101_red-6,false,,,
Tubatulabel-102_green-1,,Tubatulabel,102_green,hulʔhulʔ,hulʔhulʔ,,,Miller1984,102_green-7,false,,,
Tubatulabel-102_green-2,,Tubatulabel,102_green,uuhulʔhulʔ,uuhulʔhulʔ,,,Miller1984,102_green-7,false,,,
Tubatulabel-103_yellow-1,,Tubatulabel,103_yellow,úam,úam,,,Hale1964,103_yellow-1,false,,,
Tubatulabel-104_white-1,,Tubatulabel,104_white,poošɨ-ɨt,poošɨ-ɨt,,,Miller1984,104_white-4,false,,,
Tubatulabel-104_white-2,,Tubatulabel,104_white,ooboošɨ,ooboošɨ,,,Miller1984,104_white-4,false,,,
Tubatulabel-105_black-1,,Tubatulabel,105_black,tuugu,tuugu,,,Miller1984,105_black-1,false,,,
Tubatulabel-105_black-2,,Tubatulabel,105_black,uuduugu,uuduugu,,,Miller1984,105_black-1,false,,,
Tubatulabel-106_night-1,,Tubatulabel,106_night,tuugi-t,tuugi-t,,,Miller1984,106_night-1,false,,,
Tubatulabel-106_night-2,,Tubatulabel,106_night,tuuga-l,tuuga-l,,,Hale1964,106_night-1,false,,,
Tubatulabel-107_name-1,,Tubatulabel,107_name,indiŋwa-,indiŋwa-,,,Miller1984,107_name-2,false,,,
Tubatulabel-107_name-2,,Tubatulabel,107_name,tiŋwa,tiŋwa,,,Miller1984,107_name-2,false,,,= to name
Tubatulabel-108_year-1,,Tubatulabel,108_year,šuwaa-l,šuwaa-l,,,Miller1984,,true,,,"=earth, year (=#91 'earth'), A loan from Sierra Miwok ""earth"" JHH"
Tubatulabel-110_three-1,,Tubatulabel,110_three,paai,paai,,,Miller1984,110_three-1,false,,,
Tubatulabel-111_four-1,,Tubatulabel,111_four,naanaau,naanaau,,,Miller1984,111_four-6,false,,,
Tubatulabel-112_five-1,,Tubatulabel,112_five,maahaijiya,maahaijiya,,,Miller1984,112_five-3,false,,,
Tubatulabel-113_six-1,,Tubatulabel,113_six,napaai,napaai,,,Miller1984,113_six-1,false,,,
Tubatulabel-114_i-1,,Tubatulabel,114_i,nɯ̄,nɯ̄,,,Miller1984,114_i-1,false,,,
Tubatulabel-115_yousing-1,,Tubatulabel,115_yousing,impi,impi,,,Miller1984,115_yousing-6,false,,,
Tubatulabel-116_we-1,,Tubatulabel,116_we,iŋilɑʔɑn,iŋilɑʔɑn,,,Miller1984,116_we-4,false,,,
Tubatulabel-116_we-2,,Tubatulabel,116_we,iŋilūts,iŋilūts,,,Miller1984,116_we-4,false,,,
Tubatulabel-116_we-3,,Tubatulabel,116_we,iŋilɑ,iŋilɑ,,,Miller1984,116_we-4,false,,,
Tubatulabel-117_what-1,,Tubatulabel,117_what,hɑ̄intɑ,hɑ̄intɑ,,,Miller1984,117_what-5,false,,,
Tubatulabel-118_who-1,,Tubatulabel,118_who,ɑkitin,ɑkitin,,,Miller1984,118_who-1,false,,,
Tubatulabel-118_who-2,,Tubatulabel,118_who,ɑki,ɑki,,,Miller1984,118_who-1,false,,,
Tubatulabel-119_this-1,,Tubatulabel,119_this,ij,ij,,,Miller1984,119_this-1,false,,,
Tubatulabel-120_that-1,,Tubatulabel,120_that,wɑntsil,wɑntsil,,,Miller1984,,false,,,
Tubatulabel-120_that-2,,Tubatulabel,120_that,untūkɑl,untūkɑl,,,Miller1984,,false,,,
Tubatulabel-120_that-3,,Tubatulabel,120_that,wɑʔ,wɑʔ,,,Miller1984,120_that-9,false,,,
Tubatulabel-121_all-1,,Tubatulabel,121_all,piniju,piniju,,,Miller1984,121_all-10,false,,,
Tubatulabel-122_swim-1,,Tubatulabel,122_swim,ɑ̄pɑiʔitʃ,ɑ̄pɑiʔitʃ,,,Miller1984,122_swim-9,false,,,
Serrano-1_nonot-1,,Serrano,1_nonot,qai,qai,,,Miller1984,1_nonot-1,false,,,
Serrano-2_many-1,,Serrano,2_many,wɨr,wɨr,,,Miller1984,2_many-5,false,,,
Serrano-2_many-2,,Serrano,2_many,wɨwɨht,wɨwɨht,,,Miller1984,2_many-5,false,,,
Serrano-3_one-1,,Serrano,3_one,houkp,houkp,,,Miller1984,3_one-4,false,,,
Serrano-4_two-1,,Serrano,4_two,wòh,wòh,,,Miller1984,4_two-1,false,,,
Serrano-5_big-1,,Serrano,5_big,a-tiɨʔac,a-tiɨʔac,,,Miller1984,5_big-8,false,,,
Serrano-6_old-1,,Serrano,6_old,uvihpɨ-c,uvihpɨ-c,,,Miller1984,6_old-11,false,,,
Serrano-7_small-1,,Serrano,7_small,añiiʔi,añiiʔi,,,Miller1984,7_small-16,false,,,
Serrano-8_short-1,,Serrano,8_short,qapòckaʔ,qapòckaʔ,,,Miller1984,8_short-5,false,,,"JHH Probably = 2 with qa ""not"" (big semantic flipflop)"
Serrano-8_short-2,,Serrano,8_short,caapuʔ,caapuʔ,,,Miller1984,8_short-6,false,,,"JHH Probably = 2 with qa ""not"" (big semantic flipflop)"
Serrano-8_short-3,,Serrano,8_short,muti-pik,muti-pik,,,Miller1983,8_short-6,false,,,
Serrano-9_long-1,,Serrano,9_long,mitaʔi,mitaʔi,,,Miller1984,9_long-7,false,,,
Serrano-10_new-1,,Serrano,10_new,amai-t,amai-t,,,Miller1984,10_new-6,false,,,
Serrano-11_good-1,,Serrano,11_good,aʔai,aʔai,,,Miller1984,11_good-3,false,,,
Serrano-12_round-1,,Serrano,12_round,pucupuʔq,pucupuʔq,,,Miller1984,12_round-21,false,,,JHH: Not (1) unless we invoke sound symbolism
Serrano-13_heavy-1,,Serrano,13_heavy,pɨcɨʔ,pɨcɨʔ,,,Miller1984,13_heavy-2,false,,,
Serrano-14_dry-1,,Serrano,14_dry,a-waakiʔ,a-waakiʔ,,,Miller1984,14_dry-2,false,,,
Serrano-15_sharpblade-1,,Serrano,15_sharpblade,hacaaʔi,hacaaʔi,,,Miller1984,15_sharpblade-4,false,,,
Serrano-16_dirty-1,,Serrano,16_dirty,-còòqav,-còòqav,,,Miller1984,16_dirty-6,false,,,
Serrano-17_full-1,,Serrano,17_full,pitɨʔq,pitɨʔq,,,Miller1984,17_full-11,false,,,
Serrano-18_cold-1,,Serrano,18_cold,ɨcɨ,ɨcɨ,,,Miller1984,18_cold-1,false,,,
Serrano-19_hot-1,,Serrano,19_hot,ɨcɨ,ɨcɨ,,,Miller1984,19_hot-1,false,,,
Serrano-20_woman-1,,Serrano,20_woman,nɨɨht,nɨɨht,,,Miller1984,20_woman-3,false,,,
Serrano-21_man-1,,Serrano,21_man,wɨcɨṣ-c,wɨcɨṣ-c,,,Miller1984,21_man-8,false,,,
Serrano-22_person-1,,Serrano,22_person,taaq-t,taaq-t,,,Miller1984,22_person-2,false,,,
Serrano-23_fish-1,,Serrano,23_fish,kihuu-c,kihuu-c,,,Miller1984,23_fish-2,false,,,
Serrano-24_bird-1,,Serrano,24_bird,wici-t,wici-t,,,Miller1984,24_bird-3,false,,,
Serrano-25_dog-1,,Serrano,25_dog,kuciʔ,kuciʔ,,,Miller1984,25_dog-3,false,,,
Serrano-26_louse-1,,Serrano,26_louse,àcɨm,àcɨm,,,Miller1984,26_louse-2,false,,,(pl. onlyʔ)
Serrano-27_snake-1,,Serrano,27_snake,hɨɨŋ-t,hɨɨŋ-t,,,Miller1984,27_snake-3,false,,,
Serrano-28_tree-1,,Serrano,28_tree,wama-t,wama-t,,,Miller1984,28_tree-10,false,,,
Serrano-29_bark-1,,Serrano,29_bark,-qòc,-qòc,,,Miller1984,29_bark-3,false,,,
Serrano-30_leaf-1,,Serrano,30_leaf,-qàv,-qàv,,,Miller1984,30_leaf-9,false,,,
Serrano-31_root-1,,Serrano,31_root,-ŋaaqaw,-ŋaaqaw,,,Miller1984,31_root-2,false,,,
Serrano-32_seed-1,,Serrano,32_seed,-puuc,-puuc,,,Miller1984,32_seed-1,false,,,
Serrano-33_blood-1,,Serrano,33_blood,ɨɨc̣-c̣,ɨɨc̣-c̣,,,Miller1984,33_blood-3,false,,,
Serrano-34_meat-1,,Serrano,34_meat,kaarniʔ,kaarniʔ,,,Miller1984,,true,,,Spanish loan
Serrano-35_skin-1,,Serrano,35_skin,-qòc,-qòc,,,Miller1984,35_skin-3,false,,,(=#29)
Serrano-36_bone-1,,Serrano,36_bone,òò-c,òò-c,,,Miller1984,36_bone-1,false,,,
Serrano-37_greasefat-1,,Serrano,37_greasefat,wip-t,wip-t,,,Miller1984,37_greasefat-2,false,,,
Serrano-38_egg-1,,Serrano,38_egg,-pan,-pan,,,Miller1984,38_egg-2,false,,,
Serrano-39_horn-1,,Serrano,39_horn,-ʔààʔ,-ʔààʔ,,,Miller1984,39_horn-1,false,,,
Serrano-40_tail-1,,Serrano,40_tail,-wað,-wað,,,Miller1984,40_tail-1,false,,,
Serrano-41_feather-1,,Serrano,41_feather,mahaa-t,mahaa-t,,,Miller1984,41_feather-5,false,,,
Serrano-42_hair-1,,Serrano,42_hair,-ʔayɨʔ,-ʔayɨʔ,,,Miller1984,42_hair-8,false,,,
Serrano-43_head-1,,Serrano,43_head,-ṣɨɨʔ,-ṣɨɨʔ,,,Miller1984,43_head-8,false,,,
Serrano-44_ear-1,,Serrano,44_ear,qàva-c,qàva-c,,,Miller1984,44_ear-2,false,,,
Serrano-45_eye-1,,Serrano,45_eye,huvaa-c̣,huvaa-c̣,,,Miller1984,45_eye-2,false,,,
Serrano-46_nose-1,,Serrano,46_nose,-mukpiʔ,-mukpiʔ,,,Miller1984,46_nose-5,false,,,"JHH: Kit, Sr are different. Really."
Serrano-47_mouth-1,,Serrano,47_mouth,-ṣɨc̣,-ṣɨc̣,,,Miller1984,47_mouth-6,false,,,
Serrano-48_tooth-1,,Serrano,48_tooth,-taam,-taam,,,Miller1984,48_tooth-1,false,,,
Serrano-49_tongue-1,,Serrano,49_tongue,naŋa-c,naŋa-c,,,Miller1984,49_tongue-2,false,,,
Serrano-50_clawnail-1,,Serrano,50_clawnail,-wac̣,-wac̣,,,Miller1984,50_clawnail-4,false,,,
Serrano-51_foot-1,,Serrano,51_foot,naví̵í̵-c,naví̵í̵-c,,,Miller1984,51_foot-2,false,,,
Serrano-52_knee-1,,Serrano,52_knee,tamòò-c,tamòò-c,,,Miller1984,52_knee-10,false,,,
Serrano-53_hand-1,,Serrano,53_hand,-maa,-maa,,,Miller1984,53_hand-1,false,,,
Serrano-54_arm-1,,Serrano,54_arm,-maa,-maa,,,Miller1984,54_arm-2,false,,,(=#53)
Serrano-55_rope-1,,Serrano,55_rope,qaikw-t,qaikw-t,,,Miller1984,55_rope-14,false,,,
Serrano-55_rope-2,,Serrano,55_rope,cikootiʔ,cikootiʔ,,,Miller1984,,false,,,
Serrano-56_belly-1,,Serrano,56_belly,-tòòʔ,-tòòʔ,,,Miller1984,56_belly-8,true,,,Probably < Yokutsan to7t
Serrano-57_navelbellybutton-1,,Serrano,57_navelbellybutton,-ṣuur,-ṣuur,,,Miller1984,57_navelbellybutton-5,false,,,
Serrano-58_neck-1,,Serrano,58_neck,ŋɨhɨ-c,ŋɨhɨ-c,,,Miller1984,58_neck-3,false,,,
Serrano-58_neck-2,,Serrano,58_neck,-ŋɨhɨʔ,-ŋɨhɨʔ,,,Miller1984,58_neck-3,false,,,
Serrano-59_breast-1,,Serrano,59_breast,-piʔ,-piʔ,,,Miller1984,59_breast-1,false,,,
Serrano-60_heart-1,,Serrano,60_heart,-huun,-huun,,,Miller1984,60_heart-2,false,,,
Serrano-61_liver-1,,Serrano,61_liver,-nɨɨm,-nɨɨm,,,Miller1984,61_liver-1,false,,,
Serrano-62_drink-1,,Serrano,62_drink,paaʔ,paaʔ,,,Miller1984,62_drink-3,false,,,
Serrano-63_eat-1,,Serrano,63_eat,raakw,raakw,,,Miller1984,63_eat-2,false,,,(intr)
Serrano-63_eat-2,,Serrano,63_eat,kwaʔi,kwaʔi,,,Miller1984,63_eat-2,false,,,(tr)
Serrano-64_bite-1,,Serrano,64_bite,kɨɨʔ,kɨɨʔ,,,Miller1984,64_bite-1,false,,,
Serrano-65_vomit-1,,Serrano,65_vomit,piiṣ,piiṣ,,,Miller1984,65_vomit-3,false,,,
Serrano-66_see-1,,Serrano,66_see,hihi,hihi,,,Miller1984,66_see-6,false,,,(from hiy-)
Serrano-67_hear-1,,Serrano,67_hear,maac̣,maac̣,,,Miller1984,67_hear-4,false,,,"JHH:< UA *mati ""know""??"
Serrano-68_know-1,,Serrano,68_know,ɨnaan,ɨnaan,,,Miller1984,68_know-4,false,,,JHH:  the -aan is a
Serrano-69_sleep-1,,Serrano,69_sleep,kuuman,kuuman,,,Miller1984,69_sleep-5,false,,,
Serrano-70_die-1,,Serrano,70_die,mɨmɨʔ-q,mɨmɨʔ-q,,,Miller1984,70_die-8,false,,,
Serrano-71_kill-1,,Serrano,71_kill,mɨmɨkin,mɨmɨkin,,,Miller1984,71_kill-3,false,,,
Serrano-71_kill-2,,Serrano,71_kill,mɨqàn,mɨqàn,,,Miller1984,71_kill-3,false,,,
Serrano-72_fly-1,,Serrano,72_fly,hiiñʔ-k,hiiñʔ-k,,,Miller1984,72_fly-3,false,,,
Serrano-72_fly-2,,Serrano,72_fly,hiiñiʔ-k,hiiñiʔ-k,,,Miller1984,72_fly-3,false,,,
Serrano-73_walk-1,,Serrano,73_walk,nɨm,nɨm,,,Miller1984,73_walk-1,false,,,
Serrano-74_come-1,,Serrano,74_come,kimai,kimai,,,Miller1984,74_come-1,false,,,
Serrano-75_lie-1,,Serrano,75_lie,ɨk,ɨk,,,Miller1984,75_lie-3,false,,,
Serrano-76_sitsitdown-1,,Serrano,76_sitsitdown,nɨɨp-q,nɨɨp-q,,,Miller1984,76_sitsitdown-5,false,,,
Serrano-77_standup-1,,Serrano,77_standup,cɨnuʔ-q,cɨnuʔ-q,,,Miller1984,77_standup-4,false,,,(cònuʔ-q?)
Serrano-78_throw-1,,Serrano,78_throw,pukai,pukai,,,Miller1984,78_throw-7,false,,,
Serrano-79_give-1,,Serrano,79_give,maqai,maqai,,,Miller1984,79_give-3,false,,,
Serrano-80_say-1,,Serrano,80_say,kɨi,kɨi,,,Miller1984,80_say-13,false,,,JHH: Not 4
Serrano-81_sing-1,,Serrano,81_sing,caac̣uʔ,caac̣uʔ,,,Miller1984,81_sing-4,false,,,(caa-c̣uʔ ?)
Serrano-82_sun-1,,Serrano,82_sun,taamia-t,taamia-t,,,Miller1984,82_sun-4,false,,,2
Serrano-83_moon-1,,Serrano,83_moon,mɨaa-c̣,mɨaa-c̣,,,Miller1984,83_moon-1,false,,,
Serrano-84_star-1,,Serrano,84_star,huuʔ-c̣,huuʔ-c̣,,,Miller1984,84_star-3,false,,,
Serrano-85_sky-1,,Serrano,85_sky,tukumi-t,tukumi-t,,,Miller1984,85_sky-1,false,,,KCH says word is tukupC (where C is retroflex affricate; Harrington writes /t$r/.
Serrano-85_sky-2,,Serrano,85_sky,tuukumit,tuukumit,,,Miller1984,85_sky-1,false,,,?
Serrano-85_sky-3,,Serrano,85_sky,tukumic,tukumic,,,Miller1984,85_sky-1,false,,,?
Serrano-86_water-1,,Serrano,86_water,paa-t,paa-t,,,Miller1984,86_water-1,false,,,
Serrano-87_wind-1,,Serrano,87_wind,ṣɨvɨ-t,ṣɨvɨ-t,,,Miller1984,87_wind-3,false,,,
Serrano-88_rain-1,,Serrano,88_rain,wòòŋ-t,wòòŋ-t,,,Miller1984,88_rain-2,false,,,
Serrano-89_snow-1,,Serrano,89_snow,yua-t,yua-t,,,Miller1984,89_snow-3,false,,,
Serrano-90_stonerock-1,,Serrano,90_stonerock,tɨmɨ-t,tɨmɨ-t,,,Miller1984,90_stonerock-1,false,,,
Serrano-91_sand-1,,Serrano,91_sand,òòq-c̣,òòq-c̣,,,Miller1984,91_sand-4,false,,,"Same word as in Lu, Gab, Kit"
Serrano-92_earth-1,,Serrano,92_earth,tiɨva-c̣,tiɨva-c̣,,,Miller1984,92_earth-1,false,,,tɨɨva- ?
Serrano-93_salt-1,,Serrano,93_salt,cukaʔ-t,cukaʔ-t,,,Miller1984,93_salt-4,false,,,
Serrano-94_cloud-1,,Serrano,94_cloud,wòòŋ-t,wòòŋ-t,,,Miller1984,94_cloud-3,false,,,(='rain' #87)
Serrano-95_smoke-1,,Serrano,95_smoke,mòaaʔ-t,mòaaʔ-t,,,Miller1984,95_smoke-2,false,,,
Serrano-96_fire-1,,Serrano,96_fire,ku-t,ku-t,,,Miller1984,96_fire-2,false,,,
Serrano-97_ash-1,,Serrano,97_ash,kukuh-t,kukuh-t,,,Miller1984,97_ash-8,false,,,
Serrano-98_burn-1,,Serrano,98_burn,huʔai,huʔai,,,Miller1984,98_burn-9,false,,,
Serrano-99_pathroad-1,,Serrano,99_pathroad,pòoq-t,pòoq-t,,,Miller1984,99_pathroad-1,false,,,
Serrano-99_pathroad-2,,Serrano,99_pathroad,pòòʔ,pòòʔ,,,Miller1984,99_pathroad-1,false,,,
Serrano-100_mountain-1,,Serrano,100_mountain,qaii-c,qaii-c,,,Miller1984,100_mountain-2,false,,,
Serrano-101_red-1,,Serrano,101_red,ṣɨriiri-ʔn,ṣɨriiri-ʔn,,,Miller1984,101_red-2,false,,,
Serrano-102_green-1,,Serrano,102_green,rou-ʔn,rou-ʔn,,,Miller1984,102_green-8,false,,,
Serrano-103_yellow-1,,Serrano,103_yellow,ṣac̣iic̣i-ʔn,ṣac̣iic̣i-ʔn,,,Miller1984,103_yellow-5,false,,,
Serrano-104_white-1,,Serrano,104_white,yaraara-ʔn,yaraara-ʔn,,,Miller1984,104_white-5,false,,,
Serrano-105_black-1,,Serrano,105_black,tɨnáárà-ʔn,tɨnáárà-ʔn,,,Miller1984,105_black-5,false,,,
Serrano-106_night-1,,Serrano,106_night,tuuk,tuuk,,,Miller1984,106_night-1,false,,,
Serrano-107_name-1,,Serrano,107_name,tɨwan-c,tɨwan-c,,,Miller1984,107_name-2,false,,,
Serrano-108_year-1,,Serrano,108_year,-tamòaʔ,-tamòaʔ,,,Miller1984,108_year-1,false,,,"Sr. tamo = Lu. tamee -- Lautgesetzlich. JHH:   No question mark needed, this is the word (although /o/ is rhotacized, that doesn't matter)."
Serrano-110_three-1,,Serrano,110_three,paahi',paahi',,,Miller1984,110_three-1,false,,,
Serrano-111_four-1,,Serrano,111_four,wačah,wačah,,,Miller1984,111_four-1,false,,,
Serrano-112_five-1,,Serrano,112_five,mahät,mahät,,,Miller1984,112_five-3,false,,,
Serrano-113_six-1,,Serrano,113_six,päävahi',päävahi',,,Miller1984,113_six-3,false,,,
Serrano-114_i-1,,Serrano,114_i,nɯ̄ʔ,nɯ̄ʔ,,,Miller1984,114_i-1,false,,,
Serrano-115_yousing-1,,Serrano,115_yousing,ɯmiʔ,ɯmiʔ,,,Miller1984,115_yousing-1,false,,,
Serrano-116_we-1,,Serrano,116_we,ɑtˢɑm,ɑtˢɑm,,,Miller1984,116_we-1,false,,,
Serrano-116_we-2,,Serrano,116_we,itˢɑm,itˢɑm,,,Miller1984,116_we-1,false,,,
Serrano-117_what-1,,Serrano,117_what,hīt,hīt,,,Miller1984,117_what-4,false,,,
Serrano-118_who-1,,Serrano,118_who,hɑmiʔ,hɑmiʔ,,,Miller1984,118_who-3,false,,,
Serrano-119_this-1,,Serrano,119_this,iβiʔ,iβiʔ,,,Miller1984,119_this-4,false,,,
Serrano-120_that-1,,Serrano,120_that,ama,ama,,,Miller1984,120_that-21,false,,,
Serrano-120_that-2,,Serrano,120_that,pat,pat,,,Miller1984,120_that-7,false,,,
Serrano-121_all-1,,Serrano,121_all,puju,puju,,,Miller1984,121_all-8,false,,,
Cahuilla-1_nonot-1,,Cahuilla,1_nonot,kíʔi,kíʔi,,,Miller1984,1_nonot-1,false,,,
Cahuilla-2_many-1,,Cahuilla,2_many,méte-n,méte-n,,,Miller1984,2_many-6,false,,,8? (=much)
Cahuilla-3_one-1,,Cahuilla,3_one,súplye,súplye,,,Miller1984,3_one-1,false,,,
Cahuilla-4_two-1,,Cahuilla,4_two,wíh,wíh,,,Miller1984,4_two-1,false,,,
Cahuilla-5_big-1,,Cahuilla,5_big,ámna-ʔa,ámna-ʔa,,,Miller1984,5_big-9,false,,,
Cahuilla-7_small-1,,Cahuilla,7_small,iniš-ily,iniš-ily,,,Miller1984,7_small-16,false,,,
Cahuilla-8_short-1,,Cahuilla,8_short,-múti-,-múti-,,,Miller1984,8_short-6,false,,,
Cahuilla-9_long-1,,Cahuilla,9_long,wávu-ma,wávu-ma,,,Miller1984,9_long-4,false,,,
Cahuilla-10_new-1,,Cahuilla,10_new,páŋi-š,páŋi-š,,,Miller1984,10_new-4,false,,,
Cahuilla-11_good-1,,Cahuilla,11_good,áča-e,áča-e,,,Miller1984,11_good-3,false,,,
Cahuilla-12_round-1,,Cahuilla,12_round,púmule,púmule,,,Miller1984,12_round-10,false,,,v
Cahuilla-13_heavy-1,,Cahuilla,13_heavy,péle-ma,péle-ma,,,Miller1984,13_heavy-2,false,,,
Cahuilla-14_dry-1,,Cahuilla,14_dry,-wáx-,-wáx-,,,Miller1984,14_dry-2,false,,,
Cahuilla-15_sharpblade-1,,Cahuilla,15_sharpblade,-táma-,-táma-,,,Miller1984,15_sharpblade-5,false,,,"JHH: This is the ""tooth"" word.  See also -nga(a)vay- ""to sharpen, as knife, hoe"""
Cahuilla-16_dirty-1,,Cahuilla,16_dirty,selyáxama,selyáxama,,,Miller1984,16_dirty-2,false,,,
Cahuilla-17_full-1,,Cahuilla,17_full,máča-ma,máča-ma,,,Miller1984,17_full-12,false,,,
Cahuilla-18_cold-1,,Cahuilla,18_cold,yúy-ma,yúy-ma,,,Miller1984,18_cold-3,false,,,
Cahuilla-19_hot-1,,Cahuilla,19_hot,šiw-ma,šiw-ma,,,Miller1984,19_hot-6,false,,,
Cahuilla-20_woman-1,,Cahuilla,20_woman,ñíčily,ñíčily,,,Miller1984,20_woman-3,false,,,
Cahuilla-21_man-1,,Cahuilla,21_man,náxani-š,náxani-š,,,Miller1984,21_man-3,false,,,
Cahuilla-22_person-1,,Cahuilla,22_person,táxliswe-t,táxliswe-t,,,Miller1984,22_person-2,false,,,
Cahuilla-23_fish-1,,Cahuilla,23_fish,kíyul,kíyul,,,Miller1984,23_fish-2,false,,,
Cahuilla-24_bird-1,,Cahuilla,24_bird,wíkikmal,wíkikmal,,,Miller1984,24_bird-4,false,,,
Cahuilla-25_dog-1,,Cahuilla,25_dog,áwa-l,áwa-l,,,Miller1984,25_dog-4,false,,,
Cahuilla-26_louse-1,,Cahuilla,26_louse,sáʔwa-l,sáʔwa-l,,,Miller1984,26_louse-6,false,,,
Cahuilla-27_snake-1,,Cahuilla,27_snake,séwe-t,séwe-t,,,Miller1984,27_snake-3,false,,,=rattlesnake
Cahuilla-28_tree-1,,Cahuilla,28_tree,kélaw-at,kélaw-at,,,Miller1984,28_tree-4,false,,,
Cahuilla-29_bark-1,,Cahuilla,29_bark,táča-l,táča-l,,,Miller1984,29_bark-4,false,,,
Cahuilla-29_bark-2,,Cahuilla,29_bark,tášʔa,tášʔa,,,Miller1984,29_bark-4,false,,,
Cahuilla-30_leaf-1,,Cahuilla,30_leaf,pála-t,pála-t,,,Miller1984,30_leaf-2,false,,,
Cahuilla-31_root-1,,Cahuilla,31_root,púku-ʔu,púku-ʔu,,,Miller1984,31_root-6,false,,,"Miller püku-ʔu with cognate 4, this is in Seiler & Hioki 1979 Cahuilla dictionary.  But ""4"" is wrong.  I make it ""6"" with Tewa!"
Cahuilla-32_seed-1,,Cahuilla,32_seed,púč-ily,púč-ily,,,Miller1984,32_seed-1,false,,,
Cahuilla-33_blood-1,,Cahuilla,33_blood,éw-ily,éw-ily,,,Miller1984,33_blood-3,false,,,
Cahuilla-34_meat-1,,Cahuilla,34_meat,wáʔi-š,wáʔi-š,,,Miller1984,34_meat-2,false,,,
Cahuilla-35_skin-1,,Cahuilla,35_skin,sáva-l,sáva-l,,,Miller1984,35_skin-9,false,,,
